Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,latam,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese,spanish

tutorialTipQuest01,Journal Tip,,,,"Forest Friend,\n\nThe Oakraven Forest can be a very mellow place, if you stay within its boundaries. For the adventurous, expand your horizons.\n\nFirst of all, tame the Fox Friend with the contents of your dog food can. It will be your companion through the first survival steps and beyond.\n\nStay Safe, - Forest Hermit",,,,,,,,,,,,,
HouseCoopEmpty,blocks,Block,,,Chicken Coop - House (Needs 2 Caught Chicks),,,,,,,,,,,,,
HouseCoopChicks,blocks,Block,,,[66ff00]Growth Stage,,,,,,,,,,,,,
HouseCoopLaying,blocks,Block,,,[66ff00]Nesting Stage,,,,,,,,,,,,,
HouseCoopWithEggs,blocks,Block,,,[66ff00]Ready for Gathering,,,,,,,,,,,,,
WoodCoopVariantHelper,blocks,Block,,,Chicken Coops,,,,,,,,,,,,,

GrownChicken,blocks,Block,,,[66ff00]Grown Chicken,,,,,,,,,,,,,
GrownChickenDesc,blocks,Block,,,"A grown chicken can be placed and harvested for resources.",,,,,,,,,,,,,

foodEggQuiche,items,Food,,,Quiche,,,,,,,,,,,,,
foodEggQuicheDesc,items,Food,,,"This quiche will keep you regular as clockwork.",,,,,,,,,,,,,
foodEggSandwich,items,Food,,,Egg Sandwich,,,,,,,,,,,,,
foodEggSandwichDesc,items,Food,,,"The Queen of Hearts, she made some tarts, from chicken eggs, and zombie farts. She makes decent sandwiches too.",,,,,,,,,,,,,

BeeStump,blocks,Block,,,Bee Stump (Chop),,,,,,,,,,,,,
BeeStump2,blocks,Block,,,Bee Stump (Chop),,,,,,,,,,,,,
BeeStump3,blocks,Block,,,Bee Stump (Chop),,,,,,,,,,,,,

QueenBee,items,Item,,,Queen Bee,,,,,,,,,,,,,
QueenBeeDesc,items,Item,,,"Use the Queen Bee with right mouse click on the Bee Hive to populate it and produce honey.",,,,,,,,,,,,,

SquareHiveEmpty,blocks,Block,,,Empty Square Bee Hive (Needs a Queen Bee),,,,,,,,,,,,,
SquareHiveEmptyDesc,blocks,Block,,,"Introduce a Queen Bee to the Bee Hive and over time it will produce honey. A Queen Bee can be found in a special log in the Pine Forest. Chop the log and there is a 30% chance to find a Queen Bee inside.",,,,,,,,,,,,,
SquareBeeHiveQueen,blocks,Block,,,[66ff00]Bees are collecting Nectar,,,,,,,,,,,,,
SquareHiveWithHoney,blocks,Block,,,[66ff00]Honey is Ready to Collect,,,,,,,,,,,,,

BeeHiveEmpty,blocks,Block,,,Empty Square Bee Hive (Needs a Queen Bee),,,,,,,,,,,,,
BeeHiveEmptyDesc,blocks,Block,,,"Introduce a Queen Bee to the Bee Hive and over time it will produce honey. A Queen Bee can be found in a special log in the Pine Forest. Chop the log and there is a 30% chance to find a Queen Bee inside.",,,,,,,,,,,,,
BeeHiveQueen,blocks,Block,,,[66ff00]Bees are collecting Nectar,,,,,,,,,,,,,
BeeHiveWithHoney,blocks,Block,,,[66ff00]Honey is Ready to Collect,,,,,,,,,,,,,

WoodBeeHiveEmpty,blocks,Block,,,Empty Square Bee Hive (Needs a Queen Bee),,,,,,,,,,,,,
WoodBeeHiveEmptyDesc,blocks,Block,,,"Introduce a Queen Bee to the Bee Hive and over time it will produce honey. A Queen Bee can be found in a special log in the Pine Forest. Chop the log and there is a 30% chance to find a Queen Bee inside.",,,,,,,,,,,,,
WoodBeeHiveQueen,blocks,Block,,,[66ff00]Bees are collecting Nectar,,,,,,,,,,,,,
WoodBeeHiveWithHoney,blocks,Block,,,[66ff00]Honey is Ready to Collect,,,,,,,,,,,,,

foodHoneyComb,items,Item,,,Honey Comb,,,,,,,,,,,,,
foodHoneyCombDesc,items,Item,,,"Use the Honey Comb as a standalone snack or as part of a recipe. Provides healing properties. Cures 2% infection.",,,,,,,,,,,,,

foodHoneyBread,items,Food,,,Honey Bread,,,,,,,,,,,,,
foodHoneyBreadDesc,items,Food,,,"A tasty treat with healing properties. Cures 5% infection.",,,,,,,,,,,,,

foodHoneyPumpkinPie,items,Food,,,Honey Pumpkin Pie,,,,,,,,,,,,,
foodHoneyPumpkinPieDesc,items,Food,,,"A tasty treat with healing properties. Cures 5% infection.",,,,,,,,,,,,,

drinkHoneyBeer,items,Food,,,Honey Beer,,,,,,,,,,,,,
drinkHoneyBeerDesc,items,Food,,,"Puts a spring in your step, power in your punch, and provides healing properties. Cures 3% infection.",,,,,,,,,,,,,

foodTinCanTucker,items,Food,,,Tin Can Tucker
foodTinCanTuckerDesc,items,Food,,,"Mix together tins which usually have no recipe to create a real gourmet treat."
foodPineConeJam,items,Food,,,Pine Cone Jam
foodPineConeJamDesc,items,Food,,,"Medicinal and goes well with Acorn Bread. Cures 10% infection."
drinkPineConeTea,items,Food,,,Pine Cone Tea
drinkPineConeTeaDesc,items,Food,,,"A herbal tea best drunk hot. Cures 3% infection."
drinkAcornCoffee,items,Food,,,Acorn Coffee
drinkAcornCoffeeDesc,items,Food,,,"Bitter sweet and earthy. Cures 3% infection."
drinkSweetMead,items,Food,,,Sweet Mead
drinkSweetMeadDesc,items,Food,,,"An all round pick-me-up. Cures 10% infection and 20% dysentery."

OakChemistryStation,blocks,Block,,,Oakraven Chemistry Station (2 wide),,,,,,,,,,,,,
OakChemistryStationDesc,blocks,Block,,,"The Oakraven Chemistry Station allows players to create chemistry related items.",,,,,,,,,,,,,
OakForge,blocks,Block,,,Oakraven Forge (3 wide),,,,,,,,,,,,,
OakForgeDesc,blocks,Block,,,"The Oakraven Forge allows players to use high temperatures to produce refined and complete resources.",,,,,,,,,,,,,
TatarinForge,blocks,Block,,,Tatarin Forge,,,,,,,,,Татарин Кузница,,,,
TatarinForgeDesc,blocks,Block,,,"The Tatarin Forge (Татарин Кузница) allows players to use high temperatures to produce refined and complete resources.",,,,,,,,,,,,,
CopperForge,blocks,Block,,,Oakraven Copper Forge,,,,,,,,,,,,,
CopperForgeDesc,blocks,Block,,,"The Oakraven Copper Forge allows players to use high temperatures to produce refined and complete resources.",,,,,,,,,,,,,
PowderMixer,blocks,Block,,,Oakraven Powder Mixer,,,,,,,,,,,,,
PowderMixerDesc,blocks,Block,,,"The Oakraven Powder Mixer allows resources to be crushed and ground down to a powder, to be added to the next stage of process.",,,,,,,,,,,,,
OakCementMixer,blocks,Workstation,,,Oakraven Cement Mixer,,,,,,,,,,,,,
OakCementMixerDesc,blocks,Workstation,,,"The Oakraven Cement Mixer will help you craft materials like concrete mix or asphalt. It requires steel ingots instead of iron ingots to craft but allows players to craft bundles of 1000 with a 20% reduction of resources.",,,,,,,,,,,,,
resourceOakCementMixerConcreteBundle,items,Item,,,Stack of Concrete (1000),,,,,,,,,,,,,
resourceOakCementMixerConcreteBundleDesc,items,Item,,,"This is a compact stack of concrete. 'Open' this item to open and unpack it. This stack of concrete uses 20% less resources than the same amount in single units.",,,,,,,,,,,,,
Ammobench,blocks,Workstation,,,Oakraven Ammo Bench,,,,,,,,,,,,,
AmmobenchDesc,blocks,Block,,,"The Oakraven Ammo Bench allows players to craft ammunition in a compact standalone device.",,,,,,,,,,,,,

OakravenOnOffLightsVariantHelper,blocks,Block,,,Oakraven Steampunk Lights,,,,,,,,,,,,,
WallPunkLampTemplate,blocks,Block,,,Oakraven Steampunk Lamp Template,,,,,,,,,,,,,
WallPunkLampTemplateDesc,blocks,Block,,,"Template for other lights. Not hooked up for players. Turn on and off with E (Use) key. It does not require power. Destroy to collect into inventory.",,,,,,,,,,,,,
WallPunkLamp,blocks,Block,,,Oakraven Steampunk Wall Light,,,,,,,,,,,,,
WallPunkLampDesc,blocks,Block,,,"The Oakraven Steampunk Wall Light is made for wall type structures. Turn on and off with E (Use) key. It does not require power. Destroy to collect into inventory.",,,,,,,,,,,,,
punktubelight,blocks,Block,,,Oakraven Steampunk Pipe Light,,,,,,,,,,,,,
punktubelightDesc,blocks,Block,,,"The Oakraven Steampunk Pipe Light is made for placing on a surface. Turn on and off with E (Use) key. It does not require power. Destroy to collect into inventory.",,,,,,,,,,,,,
Punkheartglass,blocks,Block,,,Oakraven Steampunk Heart Glass,,,,,,,,,,,,,
PunkheartglassDesc,blocks,Block,,,"The Oakraven Steampunk Heart Glass is made for placing on a surface. Turn on and off with E (Use) key. It does not require power. Destroy to collect into inventory.",,,,,,,,,,,,,
PunkDomeLight,blocks,Block,,,Oakraven Steampunk Dome Light,,,,,,,,,,,,,
PunkDomeLightDesc,blocks,Block,,,"The Oakraven Steampunk Dome Light is made for placing on a surface. Turn on and off with E (Use) key. It does not require power. Destroy to collect into inventory.",,,,,,,,,,,,,
PunkTubeLamp,blocks,Block,,,Oakraven Steampunk Pipe Lamp,,,,,,,,,,,,,
PunkTubeLampDesc,blocks,Block,,,"The Oakraven Steampunk Pipe Lamp is made for placing on a surface. Turn on and off with E (Use) key. It does not require power. Destroy to collect into inventory.",,,,,,,,,,,,,
cooljuke10,blocks,Block,,,Oakraven Cool Jubebox,,,,,,,,,,,,,
cooljuke10Desc,blocks,Block,,,"The Oakraven Cool Jubebox is made for placing on a surface. Turn on and off with E (Use) key. Turning on an off cycles through a variety of sound tracks and colour patterns. It does not require power. Destroy to collect into inventory.",,,,,,,,,,,,,

TraderRifleBirdMan,entityclasses,Entity,,,Trader Bird Man,,,,,,,,,,,,,
RifleBirdManTrader,blocks,Block,,,Trader Bird Man Spawner,,,,,,,,,,,,,
TraderGuardMan,entityclasses,Entity,,,Trader Guardsman,,,,,,,,,,,,,
GuardManTrader,blocks,Block,,,Trader Guardsman Spawner,,,,,,,,,,,,,
TraderMadMan,entityclasses,Entity,,,Trader Mad Mike,,,,,,,,,,,,,
MadManTrader,blocks,Block,,,Trader Mad Man Spawner,,,,,,,,,,,,,
TraderRobotMan,entityclasses,Entity,,,Trader Robby the Robot,,,,,,,,,,,,,
RobotManTrader,blocks,Block,,,Trader Robot Man Spawner,,,,,,,,,,,,,
TraderTreeMaster,entityclasses,Entity,,,Trader Tree Doctor,,,,,,,,,,,,,
TreeMasterTrader,blocks,Block,,,Trader Tree Master Spawner,,,,,,,,,,,,,

npcAirForceTRifle,entityclasses,Entity,,,"Air Force",,,,,,"エアフォース",,,,,,,
npcTattooGurlTRifle,entityclasses,Entity,,,"Tattoo Girl",,,,,,"タトゥーガール",,,,,,,
npcCosplayerBow,entityclasses,Entity,,,"Cosplayer Girl",,,,,,"コスプレイヤー",,,,,,,
npcWrestlerEmptyHand,entityclasses,Entity,,,"Sumo Wrestler",,,,,,"相撲取り",,,,,,,
npcMrFriendlyM60,entityclasses,Entity,,,"Mr Friendly",,,,,,"ミスター・フレンドリー",,,,,,,

OrcGurl,entityclasses,Entity,,,Snow Orc,,,,,,,,,,,,,
OrcBandit,entityclasses,Entity,,,Snow Orc - Bandit,,,,,,,,,,,,,
OrcRaider,entityclasses,Entity,,,Snow Orc - Raider,,,,,,,,,,,,,
OrcArcher,entityclasses,Entity,,,Snow Orc - Archer,,,,,,,,,,,,,
OrcCrossbowman,entityclasses,Entity,,,Snow Orc - Crossbowman,,,,,,,,,,,,,
OrcShaman,entityclasses,Entity,,,Snow Orc - Shaman,,,,,,,,,,,,,
OrcSlavemaster,entityclasses,Entity,,,Snow Orc - Slavemaster,,,,,,,,,,,,,
OrcMatron,entityclasses,Entity,,,Snow Orc - Matron,,,,,,,,,,,,,
OrcSlaveBald,entityclasses,Entity,,,Snow Orc - Bald Slave,,,,,,,,,,,,,
OrcSlaveBeard,entityclasses,Entity,,,Snow Orc - Bearded Slave,,,,,,,,,,,,,
OrcBerzerker,entityclasses,Entity,,,Snow Orc - Berzerker,,,,,,,,,,,,,
OrcUruk,entityclasses,Entity,,,Snow Orc - Uruk,,,,,,,,,,,,,

zombieBurntKhz,entityclasses,Entity,,,Burnt Zombie Man,,Verbrannter Zombie-Mann,Hombre quemado zombie,Zombie brûlé,Burt Zombie Man.,泥沼の男を燃やす,번트 좀비 맨,Burnt Zombie Man.,Homem de zumbi queimado,Сгоревший зомби человек,Yanmış zombi adam,烧焦僵尸人,燒焦殭屍人,Hombre quemado zombie
zombieBusinessmanKhz,entityclasses,Entity,,,Zombie Businessman,,Zombie-Geschäftsmann.,Empresario zombie,Zombie Homme d'affaires,Zombie Businessman.,ゾンビの実業家,좀비 사업가,Zombie Biznesmen,Empresário zumbi.,Зомби Бизнесмен,Zombi işadamı,僵尸商人,殭屍商人,Empresario zombie
zombieBusinesswomanKhz,entityclasses,Entity,,,Zombie Businesswoman,,Zombiegeschäftsfrau,Empresaria zombie,Femme d'affaires zombie,Zombie Imprenditrice,ゾンビの実業家,좀비 사업가,Zombie Businesswoman.,Empresária zumbi.,Зомби предприниматель,Zombi işkadını,僵尸女商人,殭屍女商人,Empresaria zombie
zombieCowgirlKhz,entityclasses,Entity,,,Zombie Cowgirl,,Zombie Cowgirl.,Zombie vaquera,Zombie cowgirl,Zombie Cowgirl.,ゾンビ・カウガール,좀비 카우걸,Zombie Cowgirl.,Cowgirl zumbi.,Zombie Cowgirl.,Zombi cowgirl,僵尸女牛仔,殭屍女牛仔,Zombie vaquera
zombieFemaleKhz,entityclasses,Entity,,,Zombie Woman,,Zombie-Frau.,Mujer zombie,Femme zombie,Donna zombie,ゾンビの女性,좀비 여자,Zombie kobieta,Mulher zumbi.,Зомби женщина,Zombi kadın,僵尸女人,殭屍女人,Mujer zombie
zombieFemaleLumberjackKhz,entityclasses,Entity,,,Zombie Female Lumberjack,,Zombie-weiblicher Holzfäller,Zombie femenino leñador,Zombie femelle bûcherjack,Zombie femminile Boscaiolo,ゾンビの女性の木こり,좀비 여성 등심,Zombie Kobieta Lumberjack.,Lenhador fêmea do zumbi,Зомби женский дровосек,Zombi dişi oduncu,僵尸女伐木工人,殭屍女伐木工人,Zombie femenino leñador
zombieFemaleOfficeKhz,entityclasses,Entity,,,Zombie Female Office Worker,,Zombie weiblicher Büroangestellter,Oficina de Zombie,Ouvrier de bureau femme zombie,Ufficio femminile Zombie,ゾンビの女性オフィスワーカー,좀비 여성 회사원,Zombie żeński pracownik biurowy,Trabalhador de escritório feminino zumbi,Zombie женский офисный работник,Zombi kadın ofis çalışanı,僵尸女性办公室工作者,殭屍女性辦公室工作者,Oficina de Zombie
zombieFemaleStripperKhz,entityclasses,Entity,,,Zombie Female Stripper,,Zombie-Weiblicher Stripper.,Stripper femenino zombie,Zombie Stripper,Zombie femmina stripper.,ゾンビの女性のストリッパー,좀비 여성 스트리퍼,Zombie Samica Stripper.,Stripper feminino zumbi,Zombie женская стриптизерша,Zombi dişi striptizci,僵尸女剥削者,殭屍女剝削者,Stripper femenino zombie
zombieFirefighterKhz,entityclasses,Entity,,,Zombie Firefighter,,Zombie-Feuerwehrmann.,Bombero zombi,Pompier zombie,Pompiere Zombie,ゾンビ消防士,좀비 소방관,Zombie Strażak,Bombeiro zumbi,Зомби пожарный,Zombi itfaiyeci,僵尸消防员,殭屍消防員,Bombero zombi
zombieMaleKhz,entityclasses,Entity,,,Zombie Man,,Zombie-Mann,Hombre zombie,Zombie,Zombie Man.,ゾンビマン,좀비 맨,Człowiek Zombie.,Homem zumbi.,Zombie Man.,Zombi adam,僵尸人,殭屍人,Hombre zombie
zombiePolicewomanKhz,entityclasses,Entity,,,Zombie Policewoman,,Zombie-Polizistin.,Zombie policía policía,Zombie Bureau,Poliziotta Zombie.,ゾンビポリクロマン,좀비 경찰,Zombie Policewoman.,Policial zumbi,Зомби полицейская женщина,Zombi polis memuru,僵尸女强人,殭屍女強人,Zombie policía policía

BloatedParasite,entityclasses,Entity,,,"Laboratory Specimen",,,,,,"実験室の標本",,,,,,,
ExperimentZ,entityclasses,Entity,,,"Experiment Z",,,,,,"実験体Z",,,,,,,
SwatZombie,entityclasses,Entity,,,"Swat Zombie",,,,,,"Swatゾンビ",,,,,,,
SwatCaptainZombie,entityclasses,Entity,,,"Swat Captain Zombie","Swatキャプテンゾンビ",,,,,,,
Parasite,entityclasses,Entity,,,"Parasite",,,,,,"パラサイト",,,,,,,

BloatedParasiteFeral,entityclasses,Entity,,,"Feral Bloated Parasite",,,,,,"残忍ブロートパラサイト",,,,,,,
ExperimentZFeral,entityclasses,Entity,,,"Feral Experiment Z",,,,,,"残忍実験体Z",,,,,,,
SwatZombieFeral,entityclasses,Entity,,,"Feral Swat",,,,,,"残忍Swat",,,,,,,
SwatCaptainZombieFeral,entityclasses,Entity,,,"Feral Swat Captain",,,,,,"残忍Swatキャプテン",,,,,,,
ParasiteFeral,entityclasses,Entity,,,"Feral Parasite",,,,,,"残忍パラサイト",,,,,,,

BloatedParasiteRadiated,entityclasses,Entity,,,"Radiated Bloated Parasite",,,,,,"被爆したブロートパラサイト",,,,,,,
ExperimentZRadiated,entityclasses,Entity,,,"Radiated Experiment Z",,,,,,"被爆した実験体Z",,,,,,,
SwatZombieRadiated,entityclasses,Entity,,,"Radiated Swat",,,,,,"残忍Swat",,,,,,,
SwatCaptainZombieRadiated,entityclasses,Entity,,,"Radiated Swat Captain",,,,,,"被爆したSwatキャプテン",,,,,,,
ParasiteRadiated,entityclasses,Entity,,,"Radiated Parasite",,,,,,"被爆したパラサイト",,,,,,,

zombieWarZombie,entityclasses,Entity,,,"Colonel Klink",,,,,,"クリンク大佐",,,,,,,
zombieWarZombieV1,entityclasses,Entity,,,"Colonel Lynch",,,,,,"リンチ大佐",,,,,,,
zombieWhiteClown,entityclasses,Entity,,,"Clown Frown",,,,,,,,,,,,,

zombieWarZombieFeral,entityclasses,Entity,,,"Feral Colonel Klink",,,,,,"残忍クリンク大佐",,,,,,,
zombieWarZombieV1Feral,entityclasses,Entity,,,"Feral Colonel Lynch",,,,,,"残忍リンチ大佐",,,,,,,
zombieWhiteClownFeral,entityclasses,Entity,,,"Feral White Clown",,,,,,"残忍白いピエロ",,,,,,,

zombieWarZombieRadiated,entityclasses,Entity,,,"Radiated Colonel Klink",,,,,,"被爆したクリンク大佐",,,,,,,
zombieWarZombieV1Radiated,entityclasses,Entity,,,"Radiated Colonel Lynch",,,,,,"被爆したリンチ大佐",,,,,,,
zombieWhiteClownRadiated,entityclasses,Entity,,,"Radiated White Clown",,,,,,"被爆した白いピエロ",,,,,,,

animalSpider01,entityclasses,Entity,,,Mutant Spider,,,,,,,,,,,,,
animalSpider01Feral,entityclasses,Entity,,,Feral Spider Sam,,,,,,,,,,,,,
animalSpider01Radiated,entityclasses,Entity,,,Radiated Spider Sam,,,,,,,,,,,,,
animalSpider01Mini,entityclasses,Entity,,,Mini Spider Sam,,,,,,,,,,,,,
animalSpider01Queen,entityclasses,Entity,,,Queen Spider Sam,,,,,,,,,,,,,
animalSpider02,entityclasses,Entity,,,Spider Sally,,,,,,,,,,,,,
animalSpider02Feral,entityclasses,Entity,,,Feral Spider Sally,,,,,,,,,,,,,
animalSpider02Radiated,entityclasses,Entity,,,Radiated Spider Sally,,,,,,,,,,,,,
animalSpider02Mini,entityclasses,Entity,,,Mini Spider Sally,,,,,,,,,,,,,
animalSpider02Queen,entityclasses,Entity,,,Queen Spider Sally,,,,,,,,,,,,,
animalSpider03,entityclasses,Entity,,,Spider Sidney,,,,,,,,,,,,,
animalSpider03Feral,entityclasses,Entity,,,Feral Spider Sidney,,,,,,,,,,,,,
animalSpider03Radiated,entityclasses,Entity,,,Radiated Spider Sidney,,,,,,,,,,,,,
animalSpider03Mini,entityclasses,Entity,,,Mini Spider Sidney,,,,,,,,,,,,,
animalSpider03Queen,entityclasses,Entity,,,Queen Spider Sidney,,,,,,,,,,,,,

Harpy,entityclasses,Entity,,,Mythical Beast,,,,,,,,,,,,,
Griffon,entityclasses,Entity,,,Griffon,,,,,,,,,,,,,
FireBreathingDragon,entityclasses,Entity,,,Fire Breathing Dragon,,,,,,,,,,,,,
AcidBreathingDragon,entityclasses,Entity,,,Acid Breathing Dragon,,,,,,,,,,,,,
Pegasus,entityclasses,Entity,,,Pegasus,,,,,,,,,,,,,
GiantBat,entityclasses,Entity,,,Giant Bat,,,,,,,,,,,,,
Gargoyle,entityclasses,Entity,,,Gargoyle,,,,,,,,,,,,,
Manticore,entityclasses,Entity,,,Manticore,,,,,,,,,,,,,

guppyVultureBurnt,entityclasses,Entity,,,Plague Fowl,,,,,,,,,,,,,

challenge_bloodmoonvanguard,Quest,Quest Info,,,"Blood Moon Vanguard",,,,,,,,,,,,,
challenge_bloodmoonvanguard_description,Quest,Quest Info,,,"When the moon is full, and the sky turns blood red, there is nowhere to hide. 'Ye Olde Undead' will find you... They may even join a Wandering Horde, or two.",,,,,,,,,,,,,
challenge_bloodmoonvanguard_subtitle,Quest,Quest Info,,,Blood Moon Defense,,,,,,,,,,,,,
challenge_bloodmoonvanguard_completion,Quest,Quest Info,,,"Well I'll be danged. 'Ye Olde Undead' didn't stand a chance! Take these dukes as your reward. Hell, I'll even throw in an item of your choosing from my stash. You have our gratitude.",,,,,,,,,,,,,

MedievalZombie,entityclasses,Entity,,,Ye Olde Undead,,,,,,,,,,,,,

BloodmoonVanguardTip,Journal,,,,"When the moon is full, and the sky turns blood red, there is nowhere to hide. 'Ye Olde Undead' will find you... They may even join a Wandering Horde, or two.\n\nQuest: Blood Moon Vanguard (Repeatable)\n\nObjective: Kill 222 'Ye Olde Undead' Blood Moon Zombies \nReward: 2 Skill Points",,,,,,,,,,,,,
BloodmoonVanguardTip_title,Journal,,,,Blood Moon Vanguard,,,,,,,,,,,,,

challenge_bloodmoonvanguard,items,Quest - Challenge,,,"Ye Olde Undead",,,,,,,,,,,,,
challenge_bloodmoonvanguardDesc,items,Quest - Challenge,,,"Item to restart the Blood Moon Vanguard quest.",,,,,,,,,,,,,

MedievalZombieFeral,entityclasses,Entity,,,Feral Medieval Undead,,,,,,,,,,,,,
MedievalZombieRadiated,entityclasses,Entity,,,Chaos Medieval Undead,,,,,,,,,,,,,
AxeZombie,entityclasses,Entity,,,Undead Axe Wielder,,,,,,,,,,,,,
AxeZombieFeral,entityclasses,Entity,,,Feral Undead Axe Wielder,,,,,,,,,,,,,
AxeZombieRadiated,entityclasses,Entity,,,Chaos Undead Axe Wielder,,,,,,,,,,,,,
MaceZombie,entityclasses,Entity,,,Undead Mace Wielder,,,,,,,,,,,,,
MaceZombieFeral,entityclasses,Entity,,,Feral Undead Mace Wielder,,,,,,,,,,,,,
MaceZombieRadiated,entityclasses,Entity,,,Chaos Undead Mace Wielder,,,,,,,,,,,,,
SwordZombie,entityclasses,Entity,,,Undead Sword Wielder,,,,,,,,,,,,,
SwordZombieFeral,entityclasses,Entity,,, Feral Undead Sword Wielder,,,,,,,,,,,,,
SwordZombieRadiated,entityclasses,Entity,,,Chaos Undead Sword Wielder,,,,,,,,,,,,,
HelmetZombie,entityclasses,Entity,,,Undead Helmet Wearer,,,,,,,,,,,,,
HelmetZombieFeral,entityclasses,Entity,,,Feral Undead Helmet Wearer,,,,,,,,,,,,,
HelmetZombieRadiated,entityclasses,Entity,,,Chaos Undead Helmet Wearer,,,,,,,,,,,,,
ArmorZombie,entityclasses,Entity,,,Undead Armor Wearer,,,,,,,,,,,,,
ArmorZombieFeral,entityclasses,Entity,,,Feral Undead Armor Wearer,,,,,,,,,,,,,
ArmorZombieRadiated,entityclasses,Entity,,,Chaos Undead Armor Wearer,,,,,,,,,,,,,
DeathKnight,entityclasses,Entity,,,Undead Death Knight,,,,,,,,,,,,,
DeathKnightFeral,entityclasses,Entity,,,Feral Undead Death Knight,,,,,,,,,,,,,
DeathKnightRadiated,entityclasses,Entity,,,Chaos Undead Death Knight,,,,,,,,,,,,,
Skeleton,entityclasses,Entity,,,Undead Skeleton,,,,,,,,,,,,,
SkeletonFeral,entityclasses,Entity,,,Feral Undead Skeleton,,,,,,,,,,,,,
SkeletonRadiated,entityclasses,Entity,,,Chaos Undead Skeleton,,,,,,,,,,,,,
SkeletonMonk,entityclasses,Entity,,,Undead Skeleton Monk,,,,,,,,,,,,,
SkeletonMonkFeral,entityclasses,Entity,,,Feral Undead Skeleton Monk,,,,,,,,,,,,,
SkeletonMonkRadiated,entityclasses,Entity,,,Chaos Undead Skeleton Monk,,,,,,,,,,,,,
SkeletonAxe,entityclasses,Entity,,,Undead Skeleton Axe Wielder,,,,,,,,,,,,,
SkeletonAxeFeral,entityclasses,Entity,,,Feral Undead Skeleton Axe Wielder,,,,,,,,,,,,,
SkeletonAxeRadiated,entityclasses,Entity,,,Chaos Undead Skeleton Axe Wielder,,,,,,,,,,,,,

qc_eliminatehorde,items,Quest - Challenge,,,"Contract: Eliminate Horde",,,,,,,,,,,,,
qc_eliminatehordeDesc,items,Quest - Challenge,,,"A contract issued by the White River Settlement - Oakraven Outpost.",,,,,,,,,,,,,

challenge_eliminatehorde01,Quest,Quest Info,,,"Eliminate Horde (Part 1)",,,,,,,,,,,,,
challenge_eliminatehorde01_offer,Quest,Quest Info,,,"Survivors!\n\nThere's a horde wandering nearby that has been causing all kinds of trouble.  A sizable reward will be awaiting any brave individuals who can take care of it.  Visit the local trader for some supplies and further instructions.\n\nGood Luck, Laz Man.",,,,,,,,,,,,,
challenge_eliminatehorde01_description,Quest,Quest Info,,,"There's a horde wandering nearby that has been causing all kinds of trouble for the locals. Head over to the local trader for resources and additional information about the contract.",,,,,,,,,,,,,
challenge_eliminatehorde01_subtitle,Quest,Quest Info,,,Talk to the Trader,,,,,,,,,,,,,
challenge_eliminatehorde01_completion,Quest,Quest Info,,,"Howdy Survivor,\n\nThanks for taking on this contract. Our scouts have informed me that the horde will be passing through this location on your map. Take these resources and fortify your position before they get there. Good luck!",,,,,,,,,,,,,

challenge_eliminatehorde02,Quest,Quest Info,,,"Eliminate Horde (Part 2)",,,,,,,,,,,,,
challenge_eliminatehorde02_description,Quest,Quest Info,,,"There's a horde wandering nearby that has been causing trouble for the White River settlement. Head over to the location marked on your map and build defenses before the horde's arrival.",,,,,,,,,,,,,
challenge_eliminatehorde02_subtitle,Quest,Quest Info,,,Build and Defend,,,,,,,,,,,,,
challenge_eliminatehorde02_completion,Quest,Quest Info,,,"Well I'll be danged. That horde didn't stand a chance! Take these dukes as your reward. Hell, I'll even throw in an item of your choosing from my stash...While you were out, I received a new contract to dispose of a FERAL horde threatening the area. Take these resources to the location marked on your map and fortify your position before they get there. You have our gratitude...and another reward upon your return. Good Luck!",,,,,,,,,,,,,

challenge_eliminatehorde03,Quest,Challenge Info,,,"Eliminate Horde (Part 3)",,,,,,,,,,,,,
challenge_eliminatehorde03_description,Quest,Challenge Info,,,"There's a FERAL horde threatening the White River settlement. Head over to the location marked on your map and build defenses before the horde's arrival. FERAL zombies run regardless if it is night or day so you will need to be quick on your feet.",,,,,,,,,,,,,
challenge_eliminatehorde03_subtitle,Challenge,Challenge Info,,,Build and Defend,,,,,,,,,,,,,
challenge_eliminatehorde03_completion,Challenge,Challenge Info,,,"Holy...Moly. You sure are full of surprises! Take these dukes as your reward and take your pick of another item from my stash. You deserve it!\n...Please take on this last contract to exterminate a RADIATED horde encrouching on our territory. Take these resources to the location marked on your map and fortify your position before they get there. The settlement will be forever in your debt. Good Luck!",,,,,,,,,,,,,

challenge_eliminatehorde04,Quest,Challenge Info,,,"Eliminate Horde (Part 4)",,,,,,,,,,,,,
challenge_eliminatehorde04_description,Quest,Challenge Info,,,"There's a RADIATED horde encrouching on the White River settlement's territory. Head over to the location marked on your map and build defenses before the horde's arrival.  RADIATED zombies are known to regenerate their health over time if not put down for good so you will need to make sure to bring enough firepower.",,,,,,,,,,,,,
challenge_eliminatehorde04_subtitle,Challenge,Challenge Info,,,Build and Defend,,,,,,,,,,,,,
